ChEMBL ID,Canonical_Smiles,MW,LogP,NumHDonors,NumHAcceptors,pKi
CHEMBL3596365,FCCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,406.457,3.1321,3,4,8.72
CHEMBL3598301,FCCN1CC[C@]23[C@@]4([C@H]1Cc1c2c(O[C@H]3c2c(C4)c3ccccc3[nH]2)c(cc1)O)O,406.457,3.1321,3,4,8.72
CHEMBL3667198,O=C1CCC2[C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)NCCc1nc2c([nH]1)cccc2)C,458.562,3.1082,3,5,6.55
CHEMBL3947549,Oc1cccc(c1)[C@@H]1C[C@@H]2CC[C@H](C1)N2CCN(C(=O)CC(C(=O)O)O)Cc1cccc(c1)F,470.541,3.1061,3,5,7.00
CHEMBL3695231,O=C(c1ccc(cc1)CSc1nc(C)cc(n1)C)NN/C=C/1\C=CC=C(C1=O)O,408.483,3.08484,3,7,4.24
CHEMBL412050,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CCc1ccccc1,474.601,3.0739,3,5,7.91
CHEMBL1198015,Cc1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,460.574,3.06332,3,5,8.44
CHEMBL593214,Cc1ccc(cc1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,460.574,3.06332,3,5,8.44
CHEMBL270190,OC(=O)CNC(=O)[C@@H](Cc1ccccc1)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,424.541,3.0514,3,4,8.30
CHEMBL4437661,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CC2C(C1)C2,437.584,3.04564,3,5,7.30
CHEMBL4598102,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CC2C(C1)C2,437.584,3.04564,3,5,7.30
CHEMBL149280,CNC(C(C(=O)NCCc1ccccc1)(C)C)c1cccc(c1)O,326.44,3.0378,3,3,6.75
CHEMBL3698751,OC[C@@H](C(=O)O)Nc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1,442.56,3.0037,3,7,4.72
CHEMBL41883,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1/C(=N/C[C@H]1CCCO1)/S,404.58,2.9758,3,3,7.28
CHEMBL289137,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1/C(=N/CC1CCCO1)/S,404.58,2.9758,3,3,6.51
CHEMBL511795,NC(=O)c1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)CC1CC1,441.531,2.9659,3,4,9.52
CHEMBL3264439,Oc1ccc2c(c1)CN[C@H](C2)C(=O)OCCN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,424.541,2.955,3,6,6.32
CHEMBL3695222,OC[C@@H](C(=O)N)Nc1nc2ccccc2n(c1=O)[C@@H]1C[C@H]2CC[C@@H](C1)N2C1CCCCCCC1,467.614,2.9354,3,7,4.53
CHEMBL248839,Fc1ccc2c(c1)c1C[C@@]3(O)[C@H]4Cc5c6[C@]3([C@H](c1[nH]2)Oc6c(O)cc5)CCN4C,392.43,2.9315,3,4,8.64
CHEMBL3698851,OCC(CNc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1)O,428.577,2.9114,3,7,4.08
CHEMBL3698762,OCC(Nc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1)CO,428.577,2.9114,3,7,4.06
CHEMBL246003,COc1c(O)ccc2c1[C@@]13CCN([C@H](C2)[C@]3(O)Cc2c(C1)[nH]c1c2cccc1)C,390.483,2.91,3,4,8.35
CHEMBL416647,COc1ccc2c(c1O)[C@@]13CCN([C@H](C2)[C@]3(O)Cc2c(C1)[nH]c1c2cccc1)C,390.483,2.91,3,4,7.66
CHEMBL3944763,OCC(C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(CO)C,485.669,2.8957,3,5,7.00
CHEMBL3264441,CCOC(=O)C(OC(=O)[C@@H]1NCc2c(C1)ccc(c2)O)CN1CC[C@@]([C@H](C1)C)(C)c1cccc(c1)O,496.604,2.8867,3,8,5.97
CHEMBL3698753,NCC(CNc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1)O,427.593,2.8778,3,7,4.34
CHEMBL4577852,OC(=O)CNC(=O)[C@@H](Cc1ccccc1)CN1CC[C@H]([C@H](C1)C)c1cccc(c1)O,410.514,2.8773,3,4,8.30
CHEMBL3695244,OCC(C(=O)O)NC(=O)c1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1,496.608,2.8526,3,7,4.58
CHEMBL4443773,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C(=O)N1CCCC1,439.556,2.82994,3,5,7.13
CHEMBL4597729,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)C(=O)N1CCCC1,439.556,2.82994,3,5,7.13
CHEMBL411916,CN(c1cccc(c1)C(=O)NC1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)C,489.616,2.8209,3,6,8.07
CHEMBL441427,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1/C(=N/C[C@H]1CCCN1C(=O)C)/S,445.633,2.8077,3,3,6.35
CHEMBL1824514,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1Cl)CC1CC1,481.98,2.8033,3,6,6.30
CHEMBL1852672,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1Cl)CC1CC1,481.98,2.8033,3,6,6.30
CHEMBL1824509,Clc1nccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,481.98,2.8033,3,6,6.22
CHEMBL1852788,Clc1nccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,481.98,2.8033,3,6,6.22
CHEMBL401093,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)C,374.44,2.7924,3,4,9.15
CHEMBL557978,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)Cc2c1[nH]c1c2cccc1)C,374.44,2.7924,3,4,9.15
CHEMBL410526,COc1cccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,476.573,2.7635,3,6,8.42
CHEMBL429929,COc1cccc(c1)C(=O)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,476.573,2.7635,3,6,8.24
CHEMBL3695240,OCC(CNC(=O)c1nc2ccccc2n(c1=O)[C@@H]1C[C@@H]2CC[C@H](C1)N2C1CCCCCCC1)O,482.625,2.7603,3,7,4.38
CHEMBL2113376,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN(C(C2)[C@]4(N)Cc2c1[nH]c1c2cccc1)C,373.456,2.7588,3,4,8.54
CHEMBL271815,O=C(c1ccccc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,446.547,2.7549,3,5,8.01
CHEMBL271797,O=C(c1ccccc1)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,446.547,2.7549,3,5,7.91
CHEMBL429588,O=C(N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)Cc1cccs1,466.603,2.7453,3,6,8.68
CHEMBL443326,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)Cc1cccs1,466.603,2.7453,3,6,7.49
CHEMBL273105,COc1cccc(c1)CC(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,490.6,2.6924,3,6,7.80
CHEMBL270918,COc1ccc(cc1)CC(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,490.6,2.6924,3,6,7.70
CHEMBL411927,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)Cc1ccccc1,460.574,2.6838,3,5,7.55
CHEMBL407466,O=C(c1cccc(c1)[N+](=O)[O-])N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,491.544,2.6631,3,7,8.38
CHEMBL3986988,CC(C(C(=O)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O)O,479.621,2.6565,3,5,7.00
CHEMBL3991471,CC(C(C(=O)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O)O,479.621,2.6565,3,5,7.00
CHEMBL3985420,OCC(=O)N(CC12CC3CC(C1)CC(C2)(C3)O)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,495.664,2.6481,3,5,7.00
CHEMBL3975896,OCC[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,471.642,2.6481,3,5,7.00
CHEMBL3990170,OCC[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,471.642,2.6481,3,5,7.00
CHEMBL3973434,OC[C@H](CC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,471.642,2.6481,3,5,7.00
CHEMBL3990535,OC[C@H](CC(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,471.642,2.6481,3,5,7.00
CHEMBL378753,C=CCN1CCC23C4(C1Cc1c3c(O[C@@H]2/C(=N/NC(=O)c2ccccc2)/CC4)c(cc1)O)O,445.519,2.5183,3,6,8.85
CHEMBL3944063,OCC(C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(CO)C,471.642,2.5056,3,5,7.00
CHEMBL3990726,OCC(C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(CO)C,471.642,2.5056,3,5,7.00
CHEMBL3971000,OC[C@@H](C(=O)N(CC1CCC(CC1)C)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,471.642,2.504,3,5,7.00
CHEMBL3990541,OC[C@@H](C(=O)N(CC1CCC(CC1)C)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,471.642,2.504,3,5,7.00
CHEMBL3948980,OC[C@@H](C(=O)N(CC1CCC(CC1)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,493.595,2.5032,3,5,7.00
CHEMBL3990512,OC[C@@H](C(=O)N(CC1CCC(CC1)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,493.595,2.5032,3,5,7.00
CHEMBL3913816,OC[C@H](C(=O)N(CC1CCC(CC1)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,493.595,2.5032,3,5,7.00
CHEMBL3990593,OC[C@H](C(=O)N(CC1CCC(CC1)(F)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,493.595,2.5032,3,5,7.00
CHEMBL3942979,CN[C@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)CO,470.658,2.4851,3,5,7.00
CHEMBL3990742,CN[C@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)CO,470.658,2.4851,3,5,7.00
CHEMBL3309264,OCC[C@@H]1CC2=C(N(C1=O)Cc1ccccc1)[C@H]1[C@]34[C@](C2)(O)[C@@H](Cc2c4c(O1)c(O)cc2)N(C)CC3,488.584,2.4712,3,6,9.00
CHEMBL3309510,OCC[C@H]1CC2=C(N(C1=O)Cc1ccccc1)[C@H]1[C@]34[C@](C2)(O)[C@@H](Cc2c4c(O1)c(O)cc2)N(C)CC3,488.584,2.4712,3,6,8.54
CHEMBL1824511,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CCc1ccncc1,475.589,2.4689,3,6,6.53
CHEMBL1852555,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)CCc1ccncc1,475.589,2.4689,3,6,6.53
CHEMBL1824512,Cc1nccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,461.562,2.45832,3,6,7.05
CHEMBL1852558,Cc1nccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,461.562,2.45832,3,6,7.05
CHEMBL1824515,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1C)CC1CC1,461.562,2.45832,3,6,6.56
CHEMBL1852393,Oc1ccc2c3c1O[C@@H]1[C@@]43CCN([C@H](C2)[C@]4(O)CC[C@H]1NC(=O)c1ccncc1C)CC1CC1,461.562,2.45832,3,6,6.56
CHEMBL4557264,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCOCC1,441.572,2.42614,3,6,7.12
CHEMBL4596319,CCOc1ccc(cc1CNC(=O)[C@H](Cc1c(C)cc(cc1C)O)N)CN1CCOCC1,441.572,2.42614,3,6,7.12
CHEMBL3695269,OC[C@@H](C(=O)N)Nc1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1,441.576,2.4044,3,7,4.02
CHEMBL289494,O=C(NC(C)(C)C)NC[C@@H]1Cc2ccccc2CN1C(=O)NC[C@H]1CCCO1,388.512,2.3996,3,3,6.19
CHEMBL4551066,CCC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1,397.471,2.3574,3,6,8.00
CHEMBL3929973,OC[C@H](C(=O)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,465.594,2.268,3,5,7.00
CHEMBL3990362,OC[C@H](C(=O)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,465.594,2.268,3,5,7.00
CHEMBL3927259,OC[C@@H](C(=O)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,465.594,2.268,3,5,7.00
CHEMBL3991141,OC[C@@H](C(=O)N(Cc1ccccc1)CCCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,465.594,2.268,3,5,7.00
CHEMBL3919667,C[C@H]([C@@H](C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O)O,465.594,2.2664,3,5,7.00
CHEMBL3990175,C[C@H]([C@@H](C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O)O,465.594,2.2664,3,5,7.00
CHEMBL3963911,OCC(=O)N(CCc1ccc(cc1)O)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,451.567,2.2651,3,5,7.00
CHEMBL3991311,OCC(=O)N(CCc1ccc(cc1)O)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N,451.567,2.2651,3,5,7.00
CHEMBL3137313,OC[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,457.615,2.258,3,5,8.80
CHEMBL3137319,OC[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,457.615,2.258,3,5,8.80
CHEMBL3895543,OC[C@@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,457.615,2.258,3,5,8.80
CHEMBL3954621,OC[C@H](C(=O)N(CC1CCCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,457.615,2.258,3,5,7.00
CHEMBL3698770,OCC(CNC(=O)c1nc2ccccc2n(c1=O)C1CCN(CC1)C1CCCCCCC1)O,456.587,2.2293,3,7,4.68
CHEMBL3928220,OC[C@@H](C(=O)N(CC1CCC(CC1)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,475.605,2.206,3,5,7.00
CHEMBL3990324,OC[C@@H](C(=O)N(CC1CCC(CC1)F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,475.605,2.206,3,5,7.00
CHEMBL347316,CNC(C(C(=O)NCC1CC1)(C)C)c1cccc(c1)O,276.38,2.2051,3,3,6.11
CHEMBL2178339,COc1cnccc1C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,477.561,2.1585,3,7,6.98
CHEMBL2178338,COc1nccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,477.561,2.1585,3,7,6.79
CHEMBL3901466,OC[C@@H](C(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,487.547,2.1561,3,5,7.00
CHEMBL3990086,OC[C@@H](C(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,487.547,2.1561,3,5,7.00
CHEMBL3960780,OC[C@H](C(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,487.547,2.1561,3,5,7.00
CHEMBL3990537,OC[C@H](C(=O)N(Cc1c(F)cccc1F)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,487.547,2.1561,3,5,7.00
CHEMBL514769,O=C(c1cccnc1)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,447.535,2.1499,3,6,7.39
CHEMBL260528,O=C(c1ccccn1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,447.535,2.1499,3,6,7.25
CHEMBL514781,O=C(c1ccccn1)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,447.535,2.1499,3,6,7.19
CHEMBL515864,O=C(c1ccncc1)N[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,447.535,2.1499,3,6,6.73
CHEMBL472937,O=C(c1cccnc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,447.535,2.1499,3,6,6.72
CHEMBL522143,O=C(c1ccncc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,447.535,2.1499,3,6,6.56
CHEMBL4439770,Cc1n[nH]c2c1C[C@@]1(O)[C@H]3Cc4c5[C@]1([C@H]2Oc5c(O)cc4)CCN3CC1CC1,379.46,2.12282,3,5,8.92
CHEMBL3942380,OCC(C(=O)N(CC1CCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(CO)C,457.615,2.1155,3,5,7.00
CHEMBL3990174,OCC(C(=O)N(CC1CCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)(CO)C,457.615,2.1155,3,5,7.00
CHEMBL1824516,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)Cc1ccncc1,461.562,2.0788,3,6,6.06
CHEMBL1852814,O=C(N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O)Cc1ccncc1,461.562,2.0788,3,6,6.06
CHEMBL470005,NC(=O)c1ccc2c(c1O)[C@]13CCCC[C@]3([C@@H](C2)N(CC1)CC1CC1)O,356.466,2.0744,3,4,8.38
CHEMBL1669151,OC(=O)CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N(C)C)Cc1c(C)cc(cc1C)O,467.566,2.02614,3,5,8.24
CHEMBL1743603,OC(=O)CCNC(=O)[C@@H]1Cc2ccccc2CN1C(=O)[C@@H](N(C)C)Cc1c(C)cc(cc1C)O,467.566,2.02614,3,5,8.24
CHEMBL2177697,N#Cc1nccc(c1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,472.545,2.02158,3,7,7.12
CHEMBL4452187,O=C(C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1)N1CCCC1,438.524,2.0007,3,6,8.13
CHEMBL316930,CC(=C)CN1CCC23[C@@]4(C1Cc1c3c(O[C@H]2c2c(C4)c[nH]n2)c(cc1)O)O,365.433,1.9805,3,5,7.40
CHEMBL4534307,CC(=O)C1=C(O)[C@H]2[C@]34[C@](C1)(O)[C@@H](Cc1c4c(O2)c(O)cc1)N(CC3)CC1CC1,383.444,1.9673,3,6,7.51
CHEMBL58059,CNCC12Cc3ccc(cc3C(C1)(C)CCC2N)O,260.381,1.923,3,3,6.34
CHEMBL3912877,OC[C@@H](C(=O)N(CCc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,465.594,1.9204,3,5,7.00
CHEMBL3990488,OC[C@@H](C(=O)N(CCc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,465.594,1.9204,3,5,7.00
CHEMBL3965191,OC[C@H](C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,451.567,1.8779,3,5,7.00
CHEMBL3990383,OC[C@H](C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,451.567,1.8779,3,5,7.00
CHEMBL3964093,OC[C@@H](C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,451.567,1.8779,3,5,7.00
CHEMBL3990592,OC[C@@H](C(=O)N(Cc1ccccc1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,451.567,1.8779,3,5,7.00
CHEMBL3941359,OC[C@@H](C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,443.588,1.8679,3,5,7.00
CHEMBL3990294,OC[C@@H](C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,443.588,1.8679,3,5,7.00
CHEMBL3894611,OC[C@H](C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,443.588,1.8679,3,5,7.00
CHEMBL3990872,OC[C@H](C(=O)N(CC1CCCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,443.588,1.8679,3,5,7.00
CHEMBL195787,O=C1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)O)CC1CC1)O,343.423,1.8601,3,5,6.89
CHEMBL1824518,CN1CCC(CC1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,467.61,1.7829,3,6,5.59
CHEMBL1852475,CN1CCC(CC1)C(=O)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,467.61,1.7829,3,6,5.59
CHEMBL4516674,Nc1nc(C)c2c(n1)[C@@H]1Oc3c4[C@@]51[C@](C2)(O)[C@@H](Cc4ccc3O)N(CC5)CC1CC1,406.486,1.77192,3,7,8.68
CHEMBL895,O[C@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CCC2)ccc1O)O,357.45,1.7073,3,5,6.62
CHEMBL3691865,NCC(=O)NC[C@H]1C[C@]23CC[C@]1(OC)[C@H]1[C@]43CCN([C@@H]2Cc2c4c(O1)c(O)cc2)CC1CC1,453.583,1.6916,3,6,7.79
CHEMBL370029,O=C1CC[C@@]2([C@@]3(C1)CCN([C@@H]2Cc1c3c(O)c(cc1)C(=O)N)CC1CCC1)O,384.476,1.6435,3,5,8.38
CHEMBL2178341,O=C(c1ccncn1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,448.523,1.5449,3,7,6.47
CHEMBL2178340,O=C(c1ccnnc1)N[C@@H]1CC[C@@]2([C@@]34[C@H]1Oc1c4c(C[C@H]2N(CC3)CC2CC2)ccc1O)O,448.523,1.5449,3,7,6.38
CHEMBL3916056,OC[C@@H](C(=O)N(CC1CCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,429.561,1.4778,3,5,7.00
CHEMBL3990491,OC[C@@H](C(=O)N(CC1CCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,429.561,1.4778,3,5,7.00
CHEMBL3918827,OC[C@H](C(=O)N(CC1CCC1)CCN1[C@@H]2CC[C@H]1C[C@H](C2)c1cccc(c1)C(=O)N)O,429.561,1.4778,3,5,7.00
